UID,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,Target_ChurnFlag,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138,X139,X140,X141,X142,X143,X144,X145,X146,X147,X148,X149,X150,X151,X152,X153,X154,X155,X156,X157,X158,X159,X160,X161,X162,X163,X164,X165,X166,X167,X168,X169,X170,X171,X172,X173,X174,X175,X176,X177,X178,X179,X180,X181,X182,X183,X184,X185,X186,X187,X188,X189,X190,X191,X192,X193,X194,X195,X196,X197,X198,X199,X200,X201,X202,X203,X204,X205,X206,X207,X208,X209,X210,X211,X212,X213,X214,X215
2880779-42183,12 month lease,1736.0,2016-08-22,2017-08-20,2017-08-20,2015-06-21,2015-06-21,2017-08-20,2017-07-19,,False,,1736.0,0,0,1,,12,6-12 months,2,3,7,0,0,0,0,0,1,1,2017,2016-08-22,2017-08-20,0,0,1685.0,0.030267062,-1.0,-1.0,-1.0,-1.0,9.0,10.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,9.0,3.0,3.0,10.0,7.75,-6.0,-0.6666667,0,7,7,1,7,0,0,5,0.2857143,0.0,7,0,0,0,0,0,3,1,3,0,0,0,0,0,0,-1,-1,-1,,-1.0,-1.0,2,1,1,1,1,0,0,1,0,1,26,Professional,,2450.0864,39.5,26,53,0,2,32000.0,Professional,24,5,29,4,0,1,1,1,4,509.0,509.0,0.0,1.0,0,1,14.0,14,14,0,7,0.2857143,2,0,7,0,2,0,1,14.0,14,14,1,8,0.25,2,0,8,0,95197,468,ACTIVE,Huntington Beach,CA,92647-3511,95197,Orange County,A,High Rise,suburban,Huntington Beach,0,655,0,0,655,"Anaheim-Santa Ana-Irvine, CA",Huntington Beach,0.9649,1947.0,0.0211,2016-Q3,2016-07-01,1801.5,1801.5,0.9636414099361644,0.9636414099361644,0.5833333333333334,0.5833333333333334,0.0833333333333333,0.5833333333333334,0.0,0.0,0.4166666666666667,0.0238095248738924,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.25,0.0833333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.125,1.0,0.0,4.0,0.0,3.5,0.1428571492433548,1.0,0.0,3.5,0.0,0.0,3.410609,0.0,1.3995726495726497,0.5
2234445-3532,11 month lease,1363.0,2017-07-15,2018-06-17,2018-06-17,2017-07-15,2017-07-15,,,,False,,1363.0,0,0,1,2018-06-18,11,6-12 months,1,3,5,1,0,0,0,0,1,0,2018,2017-07-15,2018-06-17,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,-1.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,10.0,2.0,2.0,10.0,7.3333335,-8.0,-0.8,1,4,5,2,5,0,0,0,0.4,0.0,5,0,0,0,0,0,2,0,2,0,1,0,0,0,0,1,0,0,2726.0,-1.0,-1.0,2,2,2,0,2,0,1,1,0,2,24,,,-1.0,24.5,24,25,0,2,0.0,,21,4,25,4,0,0,1,1,2,703.0,703.0,1.0,1.0,-1,-1,-1.0,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,2,1,0,11.0,11,11,1,34,0.15151516,9,0,33,2,95171,360,ACTIVE,Woodbridge,VA,22191,95171,Metro DC,B,Garden,suburban,Woodbridge/Dale City,0,58,22,589,669,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Woodbridge/Dale City,0.9483,1407.0,-0.0074,2017-Q3,2017-07-01,1308.5,1308.5,1.0416507451280093,1.0416507451280093,0.3636363636363636,0.4545454545454545,0.1818181818181818,0.4545454545454545,0.0,0.0,0.0,0.0363636369054967,0.0,0.4545454545454545,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.1818181818181818,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,17.0,0.0757575780153274,4.5,0.0,16.5,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.9388336,0.5,1.8583333333333332,0.5
1071425-29036,13 month lease,508.0,2016-03-11,2017-04-09,,2016-03-11,2016-03-11,,,,False,,894.0,0,0,1,2017-04-10,13,1-3 years,1,13,6,1,0,0,0,0,1,0,2017,2016-03-11,2017-04-09,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,9.0,1.0,1.0,9.0,5.0,-1.0,-1.0,0,10,11,2,11,6,0,3,3.1818182,2.1818182,11,0,0,0,0,0,2,4,1,2,0,0,1,1,0,0,0,0,0.0,-1.0,-1.0,2,2,2,1,2,0,1,1,0,2,54,,,13.528228,53.0,52,54,2,2,40000.0,,26,4,31,3,0,1,1,0,1,817.0,817.0,1.0,1.0,-1,-1,-1.0,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,12,0,7,10.833333,6,14,2,52,1.0655738,27,0,61,2,10118,576,ACTIVE,Henrico,VA,23294-4845,10118,Richmond,B,Garden,suburban,Northwest Richmond,0,606,0,350,956,"Richmond, VA",Northwest Richmond,0.9515,943.0,0.0052,2016-Q1,2016-01-01,926.0,926.0,0.9654427645788336,0.9654427645788336,0.7692307692307693,0.8461538461538461,0.1538461538461538,0.8461538461538461,0.4615384615384615,0.0,0.2307692307692307,0.2447552497570331,0.1678321728339562,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.1538461538461538,0.3076923076923077,0.0769230769230769,0.1538461538461538,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,4.333333333333333,0.0887978176275889,2.25,0.0,5.083333333333333,0.1666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0942472,0.5,1.6597222222222223,0.5833333333333334
4074738-20,15 Month Lease,2048.0,2015-11-05,2016-11-04,,2015-11-05,2015-11-05,,,,False,,2048.0,0,0,1,2016-11-05,12,6-12 months,1,1,6,1,1,0,0,0,1,0,2016,2015-11-05,2016-11-04,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,,-1.0,-1.0,2,2,2,1,2,0,0,0,0,2,33,,,-1.0,33.5,33,34,0,2,0.0,,17,4,14,3,0,1,1,0,6,893.0,893.0,1.0,1.0,-1,-1,-1.0,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,95248,177,ACTIVE,Redmond,WA,98052-4094,95248,"Seattle,WA",A,High Rise,suburban,Redmond,0,164,0,0,164,"Seattle-Bellevue-Everett, WA",Redmond,0.956,1752.0,-0.0321,2015-Q4,2015-10-01,1604.0,1604.0,1.2768079800498753,1.2768079800498753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2.2933931,0.5,0.9265536723163842,-1.0
2335215-34069,15 month lease,2700.0,2019-12-09,2021-02-28,2020-09-18,2017-11-12,2017-11-12,2020-09-18,2020-08-12,,False,,2700.0,0,0,1,2020-09-18,14,1-3 years,3,12,3,0,0,0,0,0,1,0,2021,2019-12-09,2020-09-18,0,0,2626.0,0.02817974,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.0,1.0,0.0,1.0,0.5,-1.0,1.0,0,8,7,1,7,2,1,1,1.1428572,0.25,8,0,0,0,0,0,2,0,3,0,2,0,0,1,0,1,0,0,5400.0,5252.0,0.02817974,3,3,2,1,2,1,1,0,0,2,41,,Unemployed - looking,-1.0,25.666666,3,41,3,2,0.0,Unemployed - looking,19,8,13,2,1,2,1,3,1,1460.0,1460.0,1.0,1.5,0,2,12.5,12,13,0,30,2.1538463,13,0,26,7,11,0,5,10.272727,3,13,1,104,0.76635516,33,0,107,16,12109,338,ACTIVE,Braintree,MA,02184-7373,12109,Boston,B,Garden,suburban,Quincy,0,0,12,131,143,"Boston-Cambridge-Newton, MA-NH",Quincy,0.9666,2100.0,-0.0242,2019-Q4,2019-10-01,2542.0,2542.0,1.0621557828481512,1.0621557828481512,0.5714285714285714,0.5,0.0714285714285714,0.5,0.1428571428571428,0.0714285714285714,0.0714285714285714,0.0816326567104884,0.0178571428571428,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.2142857142857142,0.0,0.1428571428571428,0.0,0.0,0.0714285714285714,0.0,9.454545454545457,0.0696686506271362,3.0,0.0,9.727272727272728,1.4545454545454546,10.0,0.7179487546284994,4.333333333333333,0.0,8.666666666666666,2.333333333333333,0.6666667,1.849315,0.3333333333333333,0.4230769230769231,0.4545454545454545
1005862-15390,12 month lease,1052.0,2016-12-26,2017-12-24,,2015-11-07,2015-11-07,,,,False,,1052.0,0,0,1,2017-12-25,12,6-12 months,2,14,6,0,0,0,0,0,1,0,2017,2016-12-26,2017-12-24,0,0,1009.0,0.042616453,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,10.0,1.0,1.0,10.0,5.5,-1.0,-1.0,1,6,6,1,6,2,0,2,2.3333333,0.33333334,6,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,2104.0,-1.0,-1.0,1,1,1,0,1,0,1,0,0,1,51,,,-1.0,51.0,51,51,2,1,0.0,,17,3,36,0,0,1,0,1,1,846.0,846.0,1.0,1.0,0,1,13.0,13,13,0,13,3.7692308,11,0,13,0,13,0,7,12.153846,7,14,0,77,0.74390244,36,0,82,5,95156,338,ACTIVE,Orlando,FL,32822-3308,95156,Orlando,B,Garden,suburban,East Orlando,0,75,33,417,525,"Orlando-Kissimmee-Sanford, FL",East Orlando,0.9565,1012.0,0.0072,2016-Q4,2016-10-01,998.0,998.0,1.0541082164328657,1.0541082164328657,0.5,0.5,0.0833333333333333,0.5,0.1666666666666666,0.0,0.1666666666666666,0.1944444378217061,0.02777777860562,0.5,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.25,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,5.923076923076923,0.0572232649876521,2.769230769230769,0.0,6.307692307692308,0.3846153846153846,6.5,1.884615421295166,5.5,0.0,6.5,0.0,1.0,1.2434988,1.0,1.5532544378698223,0.5384615384615384
1310642-32989,12 month lease,1248.0,2018-01-31,2019-01-29,2018-05-13,2018-01-31,2018-01-31,2018-05-13,2018-04-17,,False,,1248.0,0,0,1,,12,6-12 months,1,12,5,1,0,0,0,0,1,1,2019,2018-01-31,2018-05-13,0,0,-1.0,-1.0,-1.0,-1.0,7.5,-1.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,7.5,2.0,2.0,10.0,6.5,-5.5,-0.73333335,1,6,6,2,6,0,0,1,0.33333334,0.0,6,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,0,1,2496.0,-1.0,-1.0,2,2,2,1,2,0,1,1,0,2,26,,,-1.0,27.0,26,28,1,2,0.0,,17,6,16,1,0,1,0,3,1,784.0,784.0,1.0,1.0,-1,-1,-1.0,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,11,0,7,11.727273,10,14,2,19,0.15,8,0,20,1,30010,220,ACTIVE,Everett,WA,98203,30010,"Seattle,WA",B,Garden,suburban,Everett,0,167,148,0,315,"Seattle-Bellevue-Everett, WA",Everett,0.9546,1306.0,0.0073,2018-Q1,2018-01-01,1419.0,1419.0,0.879492600422833,0.879492600422833,0.5,0.5,0.1666666666666666,0.5,0.0,0.0,0.0833333333333333,0.02777777860562,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.3333333333333333,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.7272727272727273,0.013636364178224,0.7272727272727273,0.0,1.818181818181818,0.0909090909090909,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.5918367,0.5,1.431818181818182,0.6363636363636364
1005862-15439,14 month lease,1248.0,2016-12-16,2018-02-25,2017-12-19,2016-12-16,2016-12-16,2017-12-19,2017-12-12,,False,,1248.0,0,0,1,2017-12-18,14,1-3 years,3,14,5,0,0,0,0,0,1,0,2018,2016-12-16,2017-12-19,0,0,940.0,0.32765958,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,5.0,1.0,1.0,5.0,3.0,-1.0,-1.0,1,21,21,1,21,4,0,6,1.9523809,0.95238096,21,0,0,0,0,0,4,5,2,3,4,0,0,3,0,0,0,0,2496.0,0.0,-1.0,2,2,2,0,2,0,0,1,0,2,55,Professional,Transportation,0.0,48.0,41,55,0,2,76000.0,Professional,18,3,37,0,0,1,0,1,2,1119.0,1119.0,2.0,2.0,1,2,13.0,12,14,0,32,3.2121212,17,0,33,2,13,0,12,12.923077,9,15,3,49,0.89285713,32,0,56,0,95156,338,ACTIVE,Orlando,FL,32822-3308,95156,Orlando,B,Garden,suburban,East Orlando,0,75,33,417,525,"Orlando-Kissimmee-Sanford, FL",East Orlando,0.9565,1012.0,0.0072,2016-Q4,2016-10-01,1185.5,1185.5,1.0527203711514128,1.0527203711514128,1.5,1.5,0.0714285714285714,1.5,0.2857142857142857,0.0,0.4285714285714285,0.1394557782581874,0.0680272110870906,1.5,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.3571428571428571,0.1428571428571428,0.2142857142857142,0.2857142857142857,0.0,0.0,0.2142857142857142,0.0,3.769230769230769,0.0686813180263225,2.4615384615384617,0.0,4.307692307692308,0.0,10.666666666666666,1.070707082748413,5.666666666666667,0.0,11.0,0.6666666666666666,1.0,1.1152815,1.0,1.5532544378698223,0.9230769230769232
1005730-59350,12 month lease,1699.0,2018-07-31,2019-06-30,2018-09-22,2018-07-31,2018-07-31,2018-09-22,2018-09-21,,False,,1699.0,0,0,1,,11,6-12 months,1,18,5,1,0,0,0,0,1,1,2019,2018-07-31,2018-09-22,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,10.0,1.0,1.0,10.0,5.5,-1.0,-1.0,1,3,3,2,3,2,0,0,4.0,3.0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,2999.74,-1.0,-1.0,1,1,1,0,1,0,1,0,0,1,48,,,-1.0,48.0,48,48,0,1,0.0,,18,5,17,3,1,1,0,2,1,480.0,480.0,0.0,1.0,-1,-1,-1.0,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,17,0,10,11.176471,3,15,2,51,1.0212766,20,0,47,5,40015,468,ACTIVE,Costa Mesa,CA,92626-4957,40015,Orange County,B,Garden,suburban,Costa Mesa,-1,-1,-1,-1,-1,"Anaheim-Santa Ana-Irvine, CA",Costa Mesa,0.9669,2070.0,0.016,2018-Q3,2018-07-01,1717.0,1717.0,0.9895165987186954,0.9895165987186954,0.2727272727272727,0.2727272727272727,0.1818181818181818,0.2727272727272727,0.1818181818181818,0.0,0.0,0.3636363636363636,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,3.0,0.060075093718136,1.1764705882352942,0.0,2.764705882352941,0.2941176470588235,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,3.5395834,0.0,-0.0021367521367521,0.5882352941176471
1010457-13931,14 month lease,1673.0,2019-03-01,2020-05-03,2019-06-12,2019-03-01,2019-03-01,2019-06-12,2019-05-15,,False,,1673.0,0,0,1,,14,1-3 years,1,18,4,1,0,0,0,0,1,1,2020,2019-03-01,2019-06-12,0,0,-1.0,-1.0,-1.0,-1.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,9.0,1.0,1.0,9.0,5.0,-1.0,-1.0,1,9,9,1,9,4,0,5,3.3333333,0.44444445,9,0,0,0,0,0,3,1,1,1,1,0,0,2,0,1,0,1,3346.0,-1.0,-1.0,3,3,3,1,3,0,2,1,0,3,23,Student,,39.016777,23.666666,23,25,0,3,6000.0,Student,21,5,26,0,2,1,1,2,1,944.0,944.0,2.0,2.0,-1,-1,-1.0,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,17,1,14,10.6470585,2,16,4,68,1.3,25,0,70,2,10301,192,ACTIVE,Woodbridge,VA,22192-1759,10301,Metro DC,B,Garden,suburban,Woodbridge/Dale City,0,0,50,283,333,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Woodbridge/Dale City,0.9595,1439.0,0.0066,2019-Q1,2019-01-01,1599.0,1599.0,1.0462789243277049,1.0462789243277049,0.6428571428571429,0.6428571428571429,0.0714285714285714,0.6428571428571429,0.2857142857142857,0.0,0.3571428571428571,0.2380952324186052,0.0317460319825581,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.2142857142857142,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0,0.0,0.1428571428571428,0.0,4.0,0.0764705854303696,1.4705882352941178,0.0,4.117647058823529,0.1176470588235294,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.7722458,0.6666666666666666,1.734375,0.8823529411764706
1005730-49017,12 month lease,0.0,2018-02-26,2019-02-23,,2017-01-06,2017-01-06,,,,False,,2349.0,0,0,1,2019-02-24,12,6-12 months,2,14,4,0,0,0,0,0,1,0,2019,2018-02-26,2019-02-23,0,0,2195.0,0.07015945,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,6,6,2,6,4,0,0,3.1666667,2.1666667,6,0,0,0,0,0,1,2,2,0,1,0,0,0,0,1,0,0,4698.0,1097.5,3.2806377,2,2,1,1,1,1,0,1,0,1,32,,,-1.0,32.0,32,32,0,1,0.0,,23,7,25,3,1,1,0,6,2,910.0,910.0,2.0,1.0,0,1,13.0,13,13,0,15,2.9285715,1,0,14,1,13,0,9,11.923077,3,18,3,70,1.7222222,26,0,72,10,40015,468,ACTIVE,Costa Mesa,CA,92626-4957,40015,Orange County,B,Garden,suburban,Costa Mesa,-1,-1,-1,-1,-1,"Anaheim-Santa Ana-Irvine, CA",Costa Mesa,0.9667,2012.0,0.0035,2018-Q1,2018-01-01,2545.0,2611.0,0.9229862475442044,0.8996553044810417,0.5,0.5,0.1666666666666666,0.5,0.3333333333333333,0.0,0.0,0.2638888955116272,0.1805555621782938,0.5,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.1666666666666666,0.1666666666666666,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,5.384615384615385,0.1324786314597496,2.0,0.0,5.538461538461538,0.7692307692307693,7.5,1.4642857313156128,0.5,0.0,7.0,0.5,2.0,2.5813186,1.0,-0.0021367521367521,0.6923076923076923
2324647-116215,12 month lease,3015.0,2018-11-19,2019-11-16,,2016-01-05,2016-01-05,,,,False,,3015.0,0,0,1,2019-11-17,12,6-12 months,5,10,3,0,0,0,0,0,1,0,2019,2018-11-19,2019-11-16,0,0,2841.0,0.06124604,-1.0,-1.0,-1.0,9.0,-1.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,9.0,2.0,2.0,10.0,7.0,-7.0,-0.7777778,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6030.0,5682.0,0.06124604,2,2,2,1,2,0,0,2,0,2,68,,,-1.0,79.0,68,90,0,2,0.0,,28,6,34,3,1,0,1,3,5,940.0,940.0,1.0,1.0,1,4,11.5,10,12,0,8,1.1428572,11,0,14,0,9,0,5,10.777778,6,13,4,40,0.88,25,0,50,2,40031,583,ACTIVE,Marina Del Rey,CA,90292-5583,40031,LA County,A,High Rise,urban,Santa Monica/Marina del Rey,0,695,0,0,695,"Los Angeles-Long Beach-Glendale, CA",Santa Monica/Marina del Rey,0.9642,3420.0,0.0021,2018-Q4,2018-10-01,2586.0,2586.0,1.165893271461717,1.165893271461717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444444444444445,0.0977777772479587,2.7777777777777777,0.0,5.555555555555555,0.2222222222222222,1.6,0.2285714387893676,2.2,0.0,2.8,0.0,1.0,3.2074468,0.5,1.1921097770154374,0.5555555555555556
1005845-62624,14 month lease,1584.0,2017-01-08,2018-03-04,2017-02-22,2017-01-08,2017-01-08,2017-02-22,,,False,,1584.0,0,0,1,,14,1-3 years,1,14,8,1,0,0,0,0,1,1,2018,2017-01-08,2017-02-22,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2,12,2,12,1,0,0,1.1666666,0.16666667,12,0,0,0,0,0,4,0,1,0,0,0,0,7,0,-1,-1,-1,,-1.0,-1.0,2,2,2,0,2,0,1,1,0,2,24,Not applicable,,7.226522,23.5,23,24,0,2,28000.0,Not applicable,14,3,32,0,0,1,0,1,3,665.0,665.0,1.0,1.0,-1,-1,-1.0,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,13,0,7,10.923077,6,14,3,17,0.5217391,7,0,23,3,40027,715,ACTIVE,Newport Beach,CA,92663-6031,40027,Orange County,B,Garden,suburban,Newport Beach,-1,-1,-1,-1,-1,"Anaheim-Santa Ana-Irvine, CA",Newport Beach,0.9336,2519.0,-0.0103,2017-Q1,2017-01-01,1696.0,1669.0,0.9339622641509434,0.9490713001797484,0.1428571428571428,0.8571428571428571,0.1428571428571428,0.8571428571428571,0.0714285714285714,0.0,0.0,0.0833333304950169,0.0119047622595514,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.5,0.0,1.3076923076923077,0.0401337788655207,0.5384615384615384,0.0,1.7692307692307692,0.2307692307692307,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2.381955,0.5,-0.0013986013986013,0.5384615384615384
1005930-45467,14 month lease,1300.0,2019-03-12,2020-05-18,,2019-03-12,2019-03-12,,,,False,,1300.0,0,0,1,2020-05-19,14,1-3 years,2,17,3,0,0,0,0,0,1,0,2020,2019-03-12,2020-05-18,0,0,1140.0,0.14035088,-1.0,7.0,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,7.0,2.0,2.0,7.0,5.0,-5.0,-0.71428573,1,17,18,1,18,13,0,1,9.666667,8.722222,18,0,0,0,0,0,5,3,1,4,0,0,0,5,0,1,0,0,2600.0,2280.0,0.14035088,2,2,1,1,1,1,0,1,0,1,50,,,-1.0,34.0,18,50,0,1,0.0,,20,4,26,0,0,1,1,1,2,1040.0,1040.0,2.0,2.0,1,1,14.0,14,14,0,25,7.5,9,0,24,1,16,0,11,11.9375,8,15,1,89,3.9411764,46,0,102,7,17115,292,ACTIVE,Orlando,FL,32828-7004,17115,Orlando,B,Garden,suburban,East Orange County,0,74,21,442,537,"Orlando-Kissimmee-Sanford, FL",East Orange County,0.9505,1358.0,-0.0014,2019-Q1,2019-01-01,1450.5,1450.5,0.896242674939676,0.896242674939676,1.2142857142857142,1.2857142857142858,0.0714285714285714,1.2857142857142858,0.9285714285714286,0.0,0.0714285714285714,0.6904762131827218,0.6230158805847168,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.3571428571428571,0.2142857142857142,0.0714285714285714,0.2857142857142857,0.0,0.0,0.0,0.3571428571428571,0.0,5.5625,0.2463235259056091,2.875,0.0,6.375,0.4375,12.5,3.75,4.5,0.0,12.0,0.5,1.0,1.25,1.0,1.8390410958904109,0.6875
3755695-3641,12 month lease,1984.0,2018-07-16,2019-07-03,,2016-06-20,2016-06-20,,,,False,,1984.0,0,0,1,2019-07-04,12,6-12 months,3,4,4,0,0,0,0,0,1,0,2019,2018-07-16,2019-07-03,0,0,1945.0,0.020051414,-1.0,-1.0,-1.0,-1.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,8.0,1.0,1.0,8.0,4.5,-1.0,-1.0,1,8,8,1,8,3,0,5,1.125,0.625,8,0,0,0,0,0,0,1,0,6,0,0,0,1,0,1,0,0,3968.0,3890.0,0.020051414,4,4,2,1,2,2,1,1,0,2,31,,,517.8953,19.75,5,34,1,2,84018.0,,13,3,15,2,0,0,1,0,1,1115.0,1115.0,2.0,2.0,0,2,12.5,12,13,0,39,0.6315789,6,0,38,2,3,0,1,12.333333,12,13,1,40,0.6923077,7,0,39,2,94220,853,ACTIVE,Alexandria,VA,22312-1631,94220,Metro DC,B,Garden,suburban,West Alexandria,0,0,260,1111,1371,"Washington-Arlington-Alexandria, DC-VA-MD-WV",West Alexandria,0.9535,1611.0,0.0162,2018-Q3,2018-07-01,1872.0,1872.0,1.0598290598290598,1.0598290598290598,0.6666666666666666,0.6666666666666666,0.0833333333333333,0.6666666666666666,0.25,0.0,0.4166666666666667,0.09375,0.0520833333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.5,0.0,0.0,0.0,0.0833333333333333,0.0,13.333333333333334,0.2307692368825276,2.333333333333333,0.0,13.0,0.6666666666666666,13.0,0.2105263074239095,2.0,0.0,12.666666666666666,0.6666666666666666,1.0,1.7793722,0.5,1.6072684642438453,0.3333333333333333
